label,text
__label__体育,倒计时 喽 网友 先 睡 会儿 直接 球 看到 点 最 体育 有奖 竞猜 周日 凌晨 皇马 巴萨 德比 就要 上演 最 体育 举办 有奖 竞猜 规则 最 体育 官方 微博 微博 转发 本条 微博 留言 竞猜 格式 皇马 巴萨 竞猜 截止 开球 完 赛后 随机 名 规则 猜 球迷 赠送 恤 转发 评论 月 日 新浪 微博 标签
__label__体育,本赛季 全明星 落户 昨天下午 中国篮协 体育局 和盈方 召开 新闻 发布会 正式 公布 本赛季 全明星 周末 月 日日 体育 举行 门票 全明星 票选 下周一 标签
__label__体育,体育 话题 中超 重磅 引援 吸引力 全明星赛 票王 体育 播出 标签
__label__体育,爱 老爸 真给力 月 日南 佛罗里达 全明星 经典 赛 韦德 之队 涉险 取胜 下半场 场边 勒布朗 詹姆斯 儿子 布莱斯 场边 观战 这种 球 真是 少见 转发 评论 月 日 新浪 微博 标签
__label__体育,优购 百科 年 年 赛季 乔丹 来说 突破性 一年 得分 记录 直线 上升 全明星赛 周末 中 迈克尔 首次 扣篮 比赛 冠军 迎来 第一个 得分王 头衔 赛季 夺得 分 首位 球员 伴随 战绩 制鞋 大师 一双 压花 革 球鞋
__label__体育,曾经 海拔 姚明 退下 火线 估计 体育明星 最 案例 姚明 球 球迷 习惯性 思维 没拿过 总冠军 不算 给力 球场 以外 做 说 端正 体育 双栖 姚 老哥 算
__label__体育,体育 播报 克里斯 保罗 落户 快船 多日 争夺 最终 全明星 后卫 克里斯 保罗 加盟 快船队 消息 源 透露 快船 送出 埃里克 戈登 阿米 努和 克里斯 卡曼 首轮 选秀权 保罗 格里芬 最 看到 表演
__label__体育,恭喜 在线 热 势力 历时 两周 港台地区 最红人 网络 评出 最终 刘恺威 冠军 吴奇隆 林心如 林志颖 霍 建华 钟汉良 赵雅芝 吴尊 刘德华 张柏芝 分列 二到 十位 感谢 投票 网友 使 感到 温暖 前进 在线 原文 转发 原文 评论
__label__体育,号称 好 老公 黄海波 年月日 优品 五周年 矩阵 亮相 优品 杂志 优品 五周年 庆典 全明星 矩阵 亮相 少数派 节日 优品 创刊 五周年 生日派对 年月日 盛大 启幕 黄海波 憨厚 笑容 男人 今年 无疑 生涯 小高潮 李大 本事 成 最火 电视剧 主角 优品 老朋友 再度 相会 高兴 一路 原文 转发 原文 评论
__label__体育,潜伏 里 潜伏 逃犯 潜伏 中 保密局 股 股长 盛乡 神医 大道 公中大 太监 崔然 最近 播出 武则天 秘史 唐宫 美人 天下 电视剧 中 杨 幂 刘晓庆 大牌 身份 潜逃 年 逃犯 标签
__label__体育,偶 喜欢 心里 默祝 生日快乐 电影 榜斯嘉丽 约翰逊 十大 最 性感 女星 伍迪 艾伦 忍不住 赞 梦露 化身 好莱坞 潜力 主演 幽灵 迷失 东京 戴 珍珠 耳环 女孩 致命 魔术 钢铁 侠 精彩 电影 这位 女神 岁 生日 祝 生日快乐 原文 转发 原文 评论
__label__体育,今年 大婚潮 中 说 发现 秘密 应该 不算 奇怪 侯佩岑 张雨 绮 刘若英 孙俪 梁咏琪 李玟 单亲家庭 中 长大 美女 兔年 婚 夫君 产自 单亲家庭 幸福 金 马车 绑 婚姻 战车 有待 证明
__label__体育,一度 热爱 点燃 梦想 热爱 点燃 爱 灌篮 一度 热爱 篮球
__label__体育,选出 心目 中 第十轮 三雄 五佳球 广厦 选出 心目 中 五佳球 本周 四月 日 篮球 大本营 中 公布 喔 标签
__label__体育,新闻 工作者 這份 真的 容易 吖 篮球 以外 每次 拍摄 签 生死状 賽車 记者 辛苦 劲速 天地 柳凌 韓國佬柯 李 彧 赵杰 後 出外 記得 搽 防晒 吖 别出 完差 黑乎乎 韓國 佬 结束 一个多月 赛车 赛事 报道 回到 第一件 事 做 片子 回到 编辑 房 扇门 篮球 大本营 栏目组 忙东忙西 嘉杰 廣山 一头 小 和尚 赛事 前瞻 宣传片 栏目 主编 关辛 亲自出马 开季 老师 辛苦 转发 评论 月 日 黑莓 客户端 标签
__label__体育,热队 成匹克 主队 上周 热火 协议 签字 巴蒂尔 虎 扑 篮球 巴蒂尔 决定 加入 热火 助阵 巨头 几分钟 之前 自由 球员 肖恩 巴蒂尔 推特上 宣布 新 赛季 加入 迈阿密 热火队 详情 转发 评论 月 日 新浪 微博 标签
__label__体育,异色 少女 春节 暂停 一期 篮球 之夏 总 第回 大结局 月 养精蓄锐 准备 明年 再战
__label__体育,上个星期 晚上 爲 下个月 既区 运动会 比赛 集训 好 耐 无 打过 篮球 男篮 女篮 一人 一场 沙岛 篮球场 感觉 部 不错 扑街 脚 疼 鸟 好多年 打过 比赛 体力 好差 跳舞 人 体力 差 真羞家
__label__体育,本周 校友 篮球 定于 周四 月 日 时 时 洋 泾 中学 号楼 二楼 举行 路 号 场馆 半场 全场 皆 校友 内部 校友 参加 南开 篮球队 微博 标签
__label__体育,周三 下午 四点 五点 打篮球 同学 学车 逃学 上班 跷 班 赶稿 拖 稿 锻炼身体 最 阿桂于 仁国 黑 背 姚兔 叽 粉红 蟹 鹿玲 满满 林 熊猫 林小能 罗 殷美煞 马辰 小 野猪 毛豆 兔匪 匪 请 帮忙 补充
__label__体育,张恬 人 扣篮 公仔 麦迪 中文网 虎 扑 篮球 昨晚 光顾 布置 场景 拍照 广厦 比赛 拉莫斯 钱德勒 场上 仔细 看典 韦和老 两期 没买 送 两本 寄 公仔 行 体育 官方 转发 评论 月 日 新浪 微博 标签
__label__体育,别急 苏二脲 评论 两次 外号 苍蝇 马布里 外号 马 政委 女儿 十六岁 体育 议 真的 月 日 晚 体育 议 美 女主播 新星 走入 男孩 马布里 篮球 地带 精彩节目 发微博 节目 中 答对 两道 前 两名 观众 机会 马布里 亲笔签名 篮球 机不可失 失不再来 敬请 收看 转发 评论 月 日 新浪 微博 标签
__label__体育,优购 阿迪达斯 这款 篮球鞋 限时 抢购 价元 绿色 色调 想起 凯尔特人 队 阿迪达斯 新款 男子 篮球鞋 链接
__label__体育,巡警 越冷越 扭 武侯 巡警 大队 小伙子 忙里偷闲 打篮球 标签
__label__体育,打篮球 热门 排行榜 打篮球 男生 场下 默默 打气 同意 转
__label__体育,明天 下午 三点 篮球场 级 年级 队 教师 队 篮球赛 时 观战 标签
__label__体育,王猛 灯花 德 故事 第二章 由爱 转恨 中国篮球 球迷 爱死 邓华德 转发 评论 月 日 新浪 微博 标签
__label__体育,篮球 俱乐部 缺个 后卫 篮球队 头号 得分手 有益 招揽 新人 补充 球队 南 星辰 篮球 俱乐部 缺个 中锋 人力资源部 同意 招 主席 南方 都市报 身高 米 符合条件 应届 毕业生 体育 篮球 特长 参加 中国篮球 职业联赛 身高 米 招 体育老师 金湾区 消委会 投诉 举报中心 接线员 报考 招聘 方称 篮球队 缺 一名 中锋 身高 米 人
__label__体育,明白 炒作 科比 炒作 詹姆斯 炒作 姚明 主持人 无端 炒作 人 征服 球迷 心 篮球 何关 乔丹 之后 找到 接替 人
__label__体育,昼伏夜出 主页 君为 预告 月 日 篮球 先锋报 精彩内容 先是 海报 页 本期 星战 主人公 开拓者队 阿尔德 里奇 人送 绰号 火车 球星 阿尔德 里奇 似乎 少 些 中 数一数二 罗伊 退役 奥登 受伤 人 扛起 开拓者 大旗 标签
__label__体育,身高 米 符合条件 应届 毕业生 体育 篮球 特长 参加 中国篮球 职业联赛 身高 米 招 体育老师 消委会 投诉 举报中心 接线员 报考 招聘 方称 篮球队 缺 一名 中锋 身高 米 人 南
__label__体育,球员 职业生涯 中 遭受 挫折 遇到 考验 篮球 热爱 坚持不懈 一一 考验 周五 篮球 专题 一度 遭遇 冷板凳 却 卧薪尝胆 坚持不懈 球员 曾经 三分王 队 罗智 标签
__label__体育,热队 成匹克 主队 上周 热火 协议 签字 巴蒂尔 虎 扑 篮球 巴蒂尔 决定 加入 热火 助阵 巨头 几分钟 之前 自由 球员 肖恩 巴蒂尔 推特上 宣布 新 赛季 加入 迈阿密 热火队 详情 转发 评论 月 日 新浪 微博 标签
__label__体育,哥哥 爱 飞虎 男篮 粉丝 广汇 篮球 俱乐部 彩虹 映 天山 体育 球迷 粉丝团 电视台 白冰罗鸣 城堡 飞虎 男篮 粉丝 再 见到 再 见到 穿着 队 队服 再 见到 穿着 队 队服 神奇 想 原文 转发 原文 评论
__label__体育,科比 萌 萌 篮球 报 头版新闻 年月日 洛杉矶 湖人队 举行 日 问答 阿泰斯特 姓名 焦点 新名 和平 官方 确认 想 篮球 苹果 可请 登陆 下载 篮球 报 转发 评论 月 日 新浪 微博 标签
__label__体育,阿联 担心 万美元 年薪 以下 合同 余地 挺大 颜晓华 丝毫 担心 易建联 找 不到 下家 姚明 退役 易建联 独苗 后 中国篮球 易建联 存在 易建联 杠杆 篮球 报 言论自由 球员 开启 前一天 易建联 飞往 纽约 梦 续篇 前行 一个多月 前 回归 衣锦还乡 二致 看得见 膝伤 看不见 再次 上路 易建联 风萧萧 易水寒 悲壮 颜晓华 风萧萧 易水寒 转发 评论 月 日 新浪 微博 标签
__label__体育,跳 以为 巴蒂尔 投奔 中南海 篮球 报 头版新闻 月 日 热火队 召开 新闻 发布会 正式 宣布 巴蒂尔 加盟 新 赛季 身披 号 球衣 热火 转发 评论 月 日 新浪 微博 标签
__label__体育,早 稍后 点分 体育 晨报 男子篮球 职业联赛 第轮 战况 领头羊 北京队 轮空 联赛 第二名 广东队 辽宁队 较量 分外 引人关注 客场 作战 银行 大胜 连胜 排 积分榜 第二位 辽宁队 主场 不败 金身 告破 标签
__label__体育,身高 米 符合条件 应届 毕业生 体育 篮球 特长 参加 中国篮球 职业联赛 身高 米 招 体育老师 消委会 投诉 举报中心 接线员 报考 招聘 方称 篮球队 缺 一名 中锋 身高 米 人 南
__label__体育,明天 下午 迎来 球星 加内特 按计划 加内特 将入 楚天 粤海 大酒店 下午 时 球迷 偶像 近距离 签名 合影 机会 随后 加内特 爱 篮球 杂志 体育 周报 楚天 都市报 楚天金 报
__label__体育,寻人启事 年 好 承办 一届 奥运会 举办 奥运 伦敦 很想 一下 成功经验 周四 做 电话 连线 节目 邀请 喜欢 打篮球 男孩 篮球 体育 请 有意者 简单 英语 流利 喜欢 打球 身在
__label__体育,锻炼 大脑 拇指 语言 互绕 时 想象 滔滔不绝 神采飞扬 样子 食指 心像 互绕 时 想象 美好 场景 中指 情感 互绕 时 想象 喜悦 表情 无名指 自律 神经系统 互绕 时 想象 内脏 蠕动 小指 运动 神经系统 互绕 时 想象 打篮球 踢足球 运动 情景
__label__体育,元 抽奖 科比 特别版 小驾 一席 篮球 科比 驾驭 穿梭 大街小巷 科比 特别版 奔驰 限量 台 万众瞩目 城市地标 所剩无几 有钱 买不到 赶紧 试试 奔走相告 邀请 好友 中奖 几率 翻倍
__label__体育,元 抽奖 科比 特别版 小驾 一席 篮球 科比 驾驭 穿梭 大街小巷 科比 特别版 奔驰 限量 台 万众瞩目 城市地标 所剩无几 有钱 买不到 赶紧 试试 奔走相告 邀请 好友 中奖 几率 翻倍
__label__体育,年 寮 步镇 篮球联赛 甲级 赛组 比赛 日程表
__label__体育,月 日 第二届 安泰 杯 商业模式 大赛 决赛 麒麟 山庄 月 日 首届 博商 篮球赛
__label__体育,第二届 安泰 杯 商业模式 大赛 开幕 月 日 首届 博商 篮球赛
__label__体育,奥尼尔 退役 喽 想起 中学 时 逃课 奥尼尔 艾弗森 对决 总决赛 依然 历历在目 天下 哪有 不散 宴席 记得 当时 胖 同学 奥尼尔 可惜 一点 打篮球
__label__体育,嘿嘿 第二届 绿源 涉外 杯 篮球赛 决赛 终于 圆满 落幕 冠军 终于 产生 可爱 志愿者 亚军 自然 孩子 没关系 棒 一分 差距 咱得 住
__label__体育,亲们 起到 中午 第二届 绿源 涉外 杯 篮球赛 决赛 自然 志愿者 冠军 花落谁家 拭目以待
__label__体育,明天 第二届 涉外 绿源杯 篮球赛 复赛 上演 湿地 自然 志愿者 外联 决赛 拭目以待
__label__体育,第二届 涉外 绿源杯 篮球赛 正式 开赛 看看 小孩 威猛 表现
__label__体育,份 嘅 画 征集 今期 系 提议 天河 大厦 饮 早茶 体育中心 打篮球 保龄球馆 打机 睇 住 天河城 落成 路车 翻学 地铁 体育 西 翻工 系 度 好 分享 体育 西 唔 知微 博上 几多 体育 西 街坊 见到 条 微博
__label__体育,上海交大 新生 杯 篮球赛 经管 学院 男子 篮球队 级新生 姚明 同学 神勇 以场 净胜 对手 分 巨大 轻松 夺冠 姚明 同学 以场 均分 次 封盖 表现 赛事
__label__体育,上海交大 新生 杯 篮球赛 经管 学院 男子 篮球队 级新生 姚明 同学 神勇 以场 净胜 对手 分 巨大 轻松 夺冠 姚明 同学 以场 均分 次 封盖 表现 赛事
__label__体育,上海交大 新生 杯 篮球赛 经管 学院 男子 篮球队 级新生 姚明 同学 神勇 以场 净胜 对手 分 巨大 轻松 夺冠 姚明 同学 以场 均分 次 封盖 表现 赛事
__label__体育,回来 一起 打篮球 亲 闫紫境 完 篮球 累 孙子 卢湾区 地图
__label__体育,当时 我选 太极拳 豆豆 妈爱 记得 当时 每周 一天 体育课 选 羽毛球 乒乓球 篮球 排球 操场 跑 圈儿 幸福 痛苦 体育课 转为 锻炼 乐趣 北京大学附属中学 体育课 一种 运动 锻炼身体 篮球 足球 排球 瑜伽 健美操 地板 球 今年 秋季 开学 后 北大附中 各年级 学生 体育课 课时 学生 喜欢 体育锻炼 转发 评论 月 日 新浪 微博
__label__体育,元 抽奖 科比 特别版 小驾 一席 篮球 科比 驾驭 穿梭 大街小巷 科比 特别版 奔驰 限量 台 万众瞩目 城市地标 所剩无几 有钱 买不到 赶紧 试试 奔走相告 邀请 好友 中奖 几率 翻倍
__label__体育,最后 月 日 篮球 先锋报 新闻报道 一轮 焦点 之战 无疑 邓华德 重回 上海滩 比赛 电影 以弱胜强 好戏 再次 上演 一向 性格 邓华德 此番 故地重游 人 低调 也许 标题 遗忘
__label__体育,昼伏夜出 主页 君为 预告 月 日 篮球 先锋报 精彩内容 先是 海报 页 本期 星战 主人公 开拓者队 阿尔德 里奇 人送 绰号 火车 球星 阿尔德 里奇 似乎 少 些 中 数一数二 罗伊 退役 奥登 受伤 人 扛起 开拓者 大旗
__label__体育,这次 连线 确实 出彩 嘉 日后 解说 中 总 大郅 漂亮 晃动 提 姚明 看到 当年 姚明 自嘲 总去 提 恰当 解说 中 姚明 不接 这句 话 估计 有所 觉悟 嘉 觉得 大姚 大郅 连线 中国篮球 大姚 大鹏 连线 嘉 王仕鹏 火线 驰援 帮不了 中国男篮 帮 央视 体育频道 姚明 暂时 离开 两天 王仕鹏 解说 嘉宾 解说 约旦 比赛 七点 先 叙利亚 大姚 聊点 严肃 话题
__label__体育,城运会 网 下 争夺 月 日 体育馆 第七届 运动会 篮球 男子 岁 以下 组 三四名 决赛 中 南京队 冯栋 炀 左 队友 魏政贤右 防守 对手 上篮 当日 南京队 以比 战胜 奉贤 队 季军 新华社 记者 徐昱摄
__label__体育,姚明 召开 新闻 发布会 宣布 正式 退役 结束 年 生涯 称为 篮坛 最 伟大 中锋 效力 期间 东西方 篮球 做出 卓越贡献 曾 两次 登上 时代周刊 封面 两次 时代周刊 年度 人 祝福 姚明 人生 精彩
__label__体育,篮球 玩 石头 熊国足 指望 下一代 儿子 练练
__label__体育,体育 大牌 球星 联赛 足球 篮球 亦 表面 饥渴 深层 何谈 体育 进步 外援 建设 腾讯 体育 阿内尔卡 万 年薪 第万 欧元 这是 阿内尔卡 加盟 申花 年薪 消息 属实 中超能 这位 射手 年薪 仅此 埃托奥 万和罗万 比梅 西万 还要 高万 欧元 球迷 觉得 这笔 中超 转会 消息 谱
__label__体育,说 这场 篮球 赢 热火 在建 队 第一年 夺冠 人 认为 篮球 这么回事 天赋 巨星 球队 小牛 战术 分享 战术 尊重 运动 天赋 直接 总冠军 直接 划等号 小牛 出现 号 去掉 篮球 之福 任韬 小牛 夺冠 上帝 欠 小牛队 一枚 总冠军 戒指 诺 维斯基 基德 特里 佩贾 马里昂 年 老兵 说 软 说 今年 黑哨 请 低估 那颗 总冠军 心 德比 站 面前 傲视群雄 这枚 迟来 年 总冠军 戒指 今夜 不眠夜 恭喜
__label__体育,中国篮球 步 足球 后尘 再 整顿 之后 一次 整肃 裁判 太黑 太 偏 太 缺乏 公信力
__label__体育,今日 女子 冰壶 邀请赛 循环赛 中国队 加拿大队 今日 现场直播 黄金 赛场 赛季 男子篮球 职业联赛 轮 黄金 队 稠州 银行 队 今日 现场直播 年 羽毛球 超级 系列赛 总决赛 女单 男双 男单 女双 混双 小组赛 第三轮
__label__体育,求人 教 玩 街头 篮球 中锋 盖帽 厉害
__label__体育,健身房 篮球场 办公室 温柔乡
__label__体育,神马 劳资双方 谈判 破裂 核 冬季 无限期 停摆 半年前 曾 提出 本赛季 停摆 当时 圈 篮球 圈 人 对此 不屑一顾 嗤之以鼻 人 说 做秀 好 联赛 高 收视率 到时候 办法 请 告诉 办法
